code,value,wds,year,unixtime
zb.A0G0P0218_sj.2012,5.0,A0G0P0218,2012,1578884143
zb.A0G0P0218_sj.2011,5.0,A0G0P0218,2011,1578884143
zb.A0G0P0218_sj.2010,5.0,A0G0P0218,2010,1578884143
zb.A0G0P0218_sj.2009,4.0,A0G0P0218,2009,1578884143
zb.A0G0P0219_sj.2018,68.0,A0G0P0219,2018,1578884143
zb.A0G0P0219_sj.2017,68.0,A0G0P0219,2017,1578884143
zb.A0G0P0219_sj.2016,68.0,A0G0P0219,2016,1578884143
zb.A0G0P0219_sj.2015,47.0,A0G0P0219,2015,1578884143
zb.A0G0P0219_sj.2014,46.0,A0G0P0219,2014,1578884143
zb.A0G0P0219_sj.2013,47.0,A0G0P0219,2013,1578884143
zb.A0G0P0219_sj.2012,47.0,A0G0P0219,2012,1578884143
zb.A0G0P0219_sj.2011,46.0,A0G0P0219,2011,1578884143
zb.A0G0P0219_sj.2010,42.0,A0G0P0219,2010,1578884143
zb.A0G0P0219_sj.2009,42.0,A0G0P0219,2009,1578884143
zb.A0G0P021A_sj.2018,13.0,A0G0P021A,2018,1578884143
zb.A0G0P021A_sj.2017,13.0,A0G0P021A,2017,1578884143
zb.A0G0P021A_sj.2016,31.0,A0G0P021A,2016,1578884143
zb.A0G0P021A_sj.2015,31.0,A0G0P021A,2015,1578884143
zb.A0G0P021A_sj.2014,31.0,A0G0P021A,2014,1578884143
zb.A0G0P021A_sj.2013,31.0,A0G0P021A,2013,1578884143
zb.A0G0P021A_sj.2012,31.0,A0G0P021A,2012,1578884143
zb.A0G0P021A_sj.2011,31.0,A0G0P021A,2011,1578884143
zb.A0G0P021A_sj.2010,31.0,A0G0P021A,2010,1578884143
zb.A0G0P021A_sj.2009,30.0,A0G0P021A,2009,1578884143
zb.A0G0P021B_sj.2018,1.0,A0G0P021B,2018,1578884143
zb.A0G0P021B_sj.2017,1.0,A0G0P021B,2017,1578884143
zb.A0G0P021B_sj.2016,1.0,A0G0P021B,2016,1578884143
zb.A0G0P021B_sj.2015,1.0,A0G0P021B,2015,1578884143
zb.A0G0P021B_sj.2014,1.0,A0G0P021B,2014,1578884143
zb.A0G0P021B_sj.2013,1.0,A0G0P021B,2013,1578884143
zb.A0G0P021B_sj.2012,1.0,A0G0P021B,2012,1578884143
zb.A0G0P021B_sj.2011,1.0,A0G0P021B,2011,1578884143
zb.A0G0P021B_sj.2010,1.0,A0G0P021B,2010,1578884143
zb.A0G0P021B_sj.2009,1.0,A0G0P021B,2009,1578884143
zb.A0G0P021C_sj.2018,0.0,A0G0P021C,2018,1578884143
zb.A0G0P021C_sj.2017,0.0,A0G0P021C,2017,1578884143
zb.A0G0P021C_sj.2016,0.0,A0G0P021C,2016,1578884143
zb.A0G0P021C_sj.2015,1.0,A0G0P021C,2015,1578884143
zb.A0G0P021C_sj.2014,1.0,A0G0P021C,2014,1578884143
zb.A0G0P021C_sj.2013,1.0,A0G0P021C,2013,1578884143
zb.A0G0P021C_sj.2012,1.0,A0G0P021C,2012,1578884143
zb.A0G0P021C_sj.2011,1.0,A0G0P021C,2011,1578884143
zb.A0G0P021C_sj.2010,1.0,A0G0P021C,2010,1578884143
zb.A0G0P021C_sj.2009,1.0,A0G0P021C,2009,1578884143
zb.A0G0P0301_sj.2018,2019.0,A0G0P0301,2018,1578884147
zb.A0G0P0301_sj.2017,1913.0,A0G0P0301,2017,1578884147
zb.A0G0P0301_sj.2016,1814.0,A0G0P0301,2016,1578884147
zb.A0G0P0301_sj.2015,1750.0,A0G0P0301,2015,1578884147
zb.A0G0P0301_sj.2014,1633.0,A0G0P0301,2014,1578884147
zb.A0G0P0301_sj.2013,1524.0,A0G0P0301,2013,1578884147
zb.A0G0P0301_sj.2012,1453.0,A0G0P0301,2012,1578884147
zb.A0G0P0301_sj.2011,1366.0,A0G0P0301,2011,1578884147
zb.A0G0P0301_sj.2010,1293.0,A0G0P0301,2010,1578884147
zb.A0G0P0301_sj.2009,1214.0,A0G0P0301,2009,1578884147
zb.A0G0P0302_sj.2018,104.0,A0G0P0302,2018,1578884147
zb.A0G0P0302_sj.2017,104.0,A0G0P0302,2017,1578884147
zb.A0G0P0302_sj.2016,103.0,A0G0P0302,2016,1578884147
zb.A0G0P0302_sj.2015,103.0,A0G0P0302,2015,1578884147
zb.A0G0P0302_sj.2014,98.0,A0G0P0302,2014,1578884147
zb.A0G0P0302_sj.2013,96.0,A0G0P0302,2013,1578884147
zb.A0G0P0302_sj.2012,93.0,A0G0P0302,2012,1578884147
zb.A0G0P0302_sj.2011,79.0,A0G0P0302,2011,1578884147
zb.A0G0P0302_sj.2010,78.0,A0G0P0302,2010,1578884147
zb.A0G0P0302_sj.2009,78.0,A0G0P0302,2009,1578884147
zb.A0G0P0303_sj.2018,61.0,A0G0P0303,2018,1578884147
zb.A0G0P0303_sj.2017,61.0,A0G0P0303,2017,1578884147
zb.A0G0P0303_sj.2016,61.0,A0G0P0303,2016,1578884147
zb.A0G0P0303_sj.2015,57.0,A0G0P0303,2015,1578884147
zb.A0G0P0303_sj.2014,54.0,A0G0P0303,2014,1578884147
zb.A0G0P0303_sj.2013,50.0,A0G0P0303,2013,1578884147
zb.A0G0P0303_sj.2012,49.0,A0G0P0303,2012,1578884147
zb.A0G0P0303_sj.2011,44.0,A0G0P0303,2011,1578884147
zb.A0G0P0303_sj.2010,38.0,A0G0P0303,2010,1578884147
zb.A0G0P0303_sj.2009,34.0,A0G0P0303,2009,1578884147
zb.A0G0P0304_sj.2018,44.0,A0G0P0304,2018,1578884147
zb.A0G0P0304_sj.2017,44.0,A0G0P0304,2017,1578884147
zb.A0G0P0304_sj.2016,44.0,A0G0P0304,2016,1578884147
zb.A0G0P0304_sj.2015,44.0,A0G0P0304,2015,1578884147
zb.A0G0P0304_sj.2014,44.0,A0G0P0304,2014,1578884147
zb.A0G0P0304_sj.2013,42.0,A0G0P0304,2013,1578884147
zb.A0G0P0304_sj.2012,42.0,A0G0P0304,2012,1578884147
zb.A0G0P0304_sj.2011,42.0,A0G0P0304,2011,1578884147
zb.A0G0P0304_sj.2010,42.0,A0G0P0304,2010,1578884147
zb.A0G0P0304_sj.2009,42.0,A0G0P0304,2009,1578884147
zb.A0G0P0305_sj.2018,120.0,A0G0P0305,2018,1578884147
zb.A0G0P0305_sj.2017,122.0,A0G0P0305,2017,1578884147
zb.A0G0P0305_sj.2016,121.0,A0G0P0305,2016,1578884147
zb.A0G0P0305_sj.2015,118.0,A0G0P0305,2015,1578884147
zb.A0G0P0305_sj.2014,106.0,A0G0P0305,2014,1578884147
zb.A0G0P0305_sj.2013,102.0,A0G0P0305,2013,1578884147
zb.A0G0P0305_sj.2012,101.0,A0G0P0305,2012,1578884147
zb.A0G0P0305_sj.2011,98.0,A0G0P0305,2011,1578884147
zb.A0G0P0305_sj.2010,95.0,A0G0P0305,2010,1578884147
zb.A0G0P0305_sj.2009,80.0,A0G0P0305,2009,1578884147
zb.A0G0P0306_sj.2018,91.0,A0G0P0306,2018,1578884147
zb.A0G0P0306_sj.2017,89.0,A0G0P0306,2017,1578884147
zb.A0G0P0306_sj.2016,65.0,A0G0P0306,2016,1578884147
zb.A0G0P0306_sj.2015,59.0,A0G0P0306,2015,1578884147
zb.A0G0P0306_sj.2014,59.0,A0G0P0306,2014,1578884147
zb.A0G0P0306_sj.2013,59.0,A0G0P0306,2013,1578884147
zb.A0G0P0306_sj.2012,56.0,A0G0P0306,2012,1578884147
zb.A0G0P0306_sj.2011,53.0,A0G0P0306,2011,1578884147
zb.A0G0P0306_sj.2010,46.0,A0G0P0306,2010,1578884147
zb.A0G0P0306_sj.2009,45.0,A0G0P0306,2009,1578884147
zb.A0G0P0307_sj.2018,85.0,A0G0P0307,2018,1578884147
zb.A0G0P0307_sj.2017,84.0,A0G0P0307,2017,1578884147
zb.A0G0P0307_sj.2016,78.0,A0G0P0307,2016,1578884147
zb.A0G0P0307_sj.2015,75.0,A0G0P0307,2015,1578884147
zb.A0G0P0307_sj.2014,68.0,A0G0P0307,2014,1578884147
zb.A0G0P0307_sj.2013,66.0,A0G0P0307,2013,1578884147
zb.A0G0P0307_sj.2012,63.0,A0G0P0307,2012,1578884147
zb.A0G0P0307_sj.2011,59.0,A0G0P0307,2011,1578884147
zb.A0G0P0307_sj.2010,59.0,A0G0P0307,2010,1578884147
zb.A0G0P0307_sj.2009,57.0,A0G0P0307,2009,1578884147
zb.A0G0P0308_sj.2018,64.0,A0G0P0308,2018,1578884147
zb.A0G0P0308_sj.2017,63.0,A0G0P0308,2017,1578884147
zb.A0G0P0308_sj.2016,52.0,A0G0P0308,2016,1578884147
zb.A0G0P0308_sj.2015,47.0,A0G0P0308,2015,1578884147
zb.A0G0P0308_sj.2014,45.0,A0G0P0308,2014,1578884147
zb.A0G0P0308_sj.2013,44.0,A0G0P0308,2013,1578884147
zb.A0G0P0308_sj.2012,45.0,A0G0P0308,2012,1578884147
zb.A0G0P0308_sj.2011,41.0,A0G0P0308,2011,1578884147
zb.A0G0P0308_sj.2010,40.0,A0G0P0308,2010,1578884147
zb.A0G0P0308_sj.2009,39.0,A0G0P0308,2009,1578884147
zb.A0G0P0309_sj.2018,224.0,A0G0P0309,2018,1578884147
zb.A0G0P0309_sj.2017,181.0,A0G0P0309,2017,1578884147
zb.A0G0P0309_sj.2016,182.0,A0G0P0309,2016,1578884147
zb.A0G0P0309_sj.2015,188.0,A0G0P0309,2015,1578884147
zb.A0G0P0309_sj.2014,170.0,A0G0P0309,2014,1578884147
zb.A0G0P0309_sj.2013,170.0,A0G0P0309,2013,1578884147
zb.A0G0P0309_sj.2012,152.0,A0G0P0309,2012,1578884147
zb.A0G0P0309_sj.2011,150.0,A0G0P0309,2011,1578884147
zb.A0G0P0309_sj.2010,150.0,A0G0P0309,2010,1578884147
zb.A0G0P0309_sj.2009,148.0,A0G0P0309,2009,1578884147
zb.A0G0P030A_sj.2018,59.0,A0G0P030A,2018,1578884147
zb.A0G0P030A_sj.2017,57.0,A0G0P030A,2017,1578884147
zb.A0G0P030A_sj.2016,57.0,A0G0P030A,2016,1578884147
zb.A0G0P030A_sj.2015,57.0,A0G0P030A,2015,1578884147
zb.A0G0P030A_sj.2014,53.0,A0G0P030A,2014,1578884147
zb.A0G0P030A_sj.2013,44.0,A0G0P030A,2013,1578884147
zb.A0G0P030A_sj.2012,41.0,A0G0P030A,2012,1578884147
zb.A0G0P030A_sj.2011,38.0,A0G0P030A,2011,1578884147
zb.A0G0P030A_sj.2010,38.0,A0G0P030A,2010,1578884147
zb.A0G0P030A_sj.2009,40.0,A0G0P030A,2009,1578884147
zb.A0G0P030B_sj.2018,178.0,A0G0P030B,2018,1578884147
zb.A0G0P030B_sj.2017,171.0,A0G0P030B,2017,1578884147
zb.A0G0P030B_sj.2016,163.0,A0G0P030B,2016,1578884147
zb.A0G0P030B_sj.2015,157.0,A0G0P030B,2015,1578884147
zb.A0G0P030B_sj.2014,150.0,A0G0P030B,2014,1578884147
zb.A0G0P030B_sj.2013,146.0,A0G0P030B,2013,1578884147
zb.A0G0P030B_sj.2012,137.0,A0G0P030B,2012,1578884147
zb.A0G0P030B_sj.2011,129.0,A0G0P030B,2011,1578884147
zb.A0G0P030B_sj.2010,120.0,A0G0P030B,2010,1578884147
zb.A0G0P030B_sj.2009,108.0,A0G0P030B,2009,1578884147
zb.A0G0P030C_sj.2018,19.0,A0G0P030C,2018,1578884147
zb.A0G0P030C_sj.2017,19.0,A0G0P030C,2017,1578884147
zb.A0G0P030C_sj.2016,19.0,A0G0P030C,2016,1578884147
zb.A0G0P030C_sj.2015,19.0,A0G0P030C,2015,1578884147
zb.A0G0P030C_sj.2014,19.0,A0G0P030C,2014,1578884147
zb.A0G0P030C_sj.2013,19.0,A0G0P030C,2013,1578884147
zb.A0G0P030C_sj.2012,18.0,A0G0P030C,2012,1578884147
zb.A0G0P030C_sj.2011,18.0,A0G0P030C,2011,1578884147
zb.A0G0P030C_sj.2010,18.0,A0G0P030C,2010,1578884147
zb.A0G0P030C_sj.2009,17.0,A0G0P030C,2009,1578884147
zb.A0G0P030D_sj.2018,96.0,A0G0P030D,2018,1578884147
zb.A0G0P030D_sj.2017,76.0,A0G0P030D,2017,1578884147
zb.A0G0P030D_sj.2016,76.0,A0G0P030D,2016,1578884147
zb.A0G0P030D_sj.2015,74.0,A0G0P030D,2015,1578884147
zb.A0G0P030D_sj.2014,71.0,A0G0P030D,2014,1578884147
zb.A0G0P030D_sj.2013,68.0,A0G0P030D,2013,1578884147
zb.A0G0P030D_sj.2012,66.0,A0G0P030D,2012,1578884147
zb.A0G0P030D_sj.2011,65.0,A0G0P030D,2011,1578884147
zb.A0G0P030D_sj.2010,60.0,A0G0P030D,2010,1578884147
zb.A0G0P030D_sj.2009,58.0,A0G0P030D,2009,1578884147
zb.A0G0P030E_sj.2018,36.0,A0G0P030E,2018,1578884147
zb.A0G0P030E_sj.2017,36.0,A0G0P030E,2017,1578884147
zb.A0G0P030E_sj.2016,35.0,A0G0P030E,2016,1578884147
zb.A0G0P030E_sj.2015,33.0,A0G0P030E,2015,1578884147
zb.A0G0P030E_sj.2014,30.0,A0G0P030E,2014,1578884147
zb.A0G0P030E_sj.2013,30.0,A0G0P030E,2013,1578884147
zb.A0G0P030E_sj.2012,31.0,A0G0P030E,2012,1578884147
zb.A0G0P030E_sj.2011,31.0,A0G0P030E,2011,1578884147
zb.A0G0P030E_sj.2010,31.0,A0G0P030E,2010,1578884147
zb.A0G0P030E_sj.2009,30.0,A0G0P030E,2009,1578884147
zb.A0G0P030F_sj.2018,34.0,A0G0P030F,2018,1578884147
zb.A0G0P030F_sj.2017,34.0,A0G0P030F,2017,1578884147
zb.A0G0P030F_sj.2016,26.0,A0G0P030F,2016,1578884147
zb.A0G0P030F_sj.2015,16.0,A0G0P030F,2015,1578884147
zb.A0G0P030F_sj.2014,16.0,A0G0P030F,2014,1578884147
zb.A0G0P030F_sj.2013,11.0,A0G0P030F,2013,1578884147
zb.A0G0P030F_sj.2012,10.0,A0G0P030F,2012,1578884147
zb.A0G0P030F_sj.2011,10.0,A0G0P030F,2011,1578884147
zb.A0G0P030F_sj.2010,10.0,A0G0P030F,2010,1578884147
zb.A0G0P030F_sj.2009,10.0,A0G0P030F,2009,1578884147
zb.A0G0P030G_sj.2018,9.0,A0G0P030G,2018,1578884147
zb.A0G0P030G_sj.2017,9.0,A0G0P030G,2017,1578884147
zb.A0G0P030G_sj.2016,9.0,A0G0P030G,2016,1578884147
zb.A0G0P030G_sj.2015,9.0,A0G0P030G,2015,1578884147
zb.A0G0P030G_sj.2014,9.0,A0G0P030G,2014,1578884147
zb.A0G0P030G_sj.2013,9.0,A0G0P030G,2013,1578884147
zb.A0G0P030G_sj.2012,8.0,A0G0P030G,2012,1578884147
zb.A0G0P030G_sj.2011,8.0,A0G0P030G,2011,1578884147
zb.A0G0P030G_sj.2010,8.0,A0G0P030G,2010,1578884147
zb.A0G0P030G_sj.2009,7.0,A0G0P030G,2009,1578884147
zb.A0G0P030H_sj.2018,1942.0,A0G0P030H,2018,1578884147
zb.A0G0P030H_sj.2017,1892.0,A0G0P030H,2017,1578884147
zb.A0G0P030H_sj.2016,1793.0,A0G0P030H,2016,1578884147
zb.A0G0P030H_sj.2015,1723.0,A0G0P030H,2015,1578884147
zb.A0G0P030H_sj.2014,1614.0,A0G0P030H,2014,1578884147
zb.A0G0P030H_sj.2013,1524.0,A0G0P030H,2013,1578884147
zb.A0G0P030H_sj.2012,1453.0,A0G0P030H,2012,1578884147
zb.A0G0P030H_sj.2011,1366.0,A0G0P030H,2011,1578884147
zb.A0G0P030H_sj.2010,1293.0,A0G0P030H,2010,1578884147
zb.A0G0P030H_sj.2009,1214.0,A0G0P030H,2009,1578884147
zb.A0G0P030I_sj.2018,104.0,A0G0P030I,2018,1578884147
zb.A0G0P030I_sj.2017,104.0,A0G0P030I,2017,1578884147
zb.A0G0P030I_sj.2016,103.0,A0G0P030I,2016,1578884147
zb.A0G0P030I_sj.2015,103.0,A0G0P030I,2015,1578884147
zb.A0G0P030I_sj.2014,98.0,A0G0P030I,2014,1578884147
zb.A0G0P030I_sj.2013,96.0,A0G0P030I,2013,1578884147
zb.A0G0P030I_sj.2012,93.0,A0G0P030I,2012,1578884147
zb.A0G0P030I_sj.2011,79.0,A0G0P030I,2011,1578884147
zb.A0G0P030I_sj.2010,78.0,A0G0P030I,2010,1578884147
zb.A0G0P030I_sj.2009,78.0,A0G0P030I,2009,1578884147
zb.A0G0P030J_sj.2018,61.0,A0G0P030J,2018,1578884147
zb.A0G0P030J_sj.2017,61.0,A0G0P030J,2017,1578884147
zb.A0G0P030J_sj.2016,61.0,A0G0P030J,2016,1578884147
zb.A0G0P030J_sj.2015,57.0,A0G0P030J,2015,1578884147
zb.A0G0P030J_sj.2014,54.0,A0G0P030J,2014,1578884147
zb.A0G0P030J_sj.2013,50.0,A0G0P030J,2013,1578884147
zb.A0G0P030J_sj.2012,49.0,A0G0P030J,2012,1578884147
zb.A0G0P030J_sj.2011,44.0,A0G0P030J,2011,1578884147
zb.A0G0P030J_sj.2010,38.0,A0G0P030J,2010,1578884147
zb.A0G0P030J_sj.2009,34.0,A0G0P030J,2009,1578884147
zb.A0G0P030K_sj.2018,44.0,A0G0P030K,2018,1578884147
zb.A0G0P030K_sj.2017,44.0,A0G0P030K,2017,1578884147
zb.A0G0P030K_sj.2016,44.0,A0G0P030K,2016,1578884147
zb.A0G0P030K_sj.2015,44.0,A0G0P030K,2015,1578884147
zb.A0G0P030K_sj.2014,44.0,A0G0P030K,2014,1578884147
zb.A0G0P030K_sj.2013,42.0,A0G0P030K,2013,1578884147
zb.A0G0P030K_sj.2012,42.0,A0G0P030K,2012,1578884147
zb.A0G0P030K_sj.2011,42.0,A0G0P030K,2011,1578884147
zb.A0G0P030K_sj.2010,42.0,A0G0P030K,2010,1578884147
zb.A0G0P030K_sj.2009,42.0,A0G0P030K,2009,1578884147
zb.A0G0P030L_sj.2018,120.0,A0G0P030L,2018,1578884147
zb.A0G0P030L_sj.2017,117.0,A0G0P030L,2017,1578884147
zb.A0G0P030L_sj.2016,116.0,A0G0P030L,2016,1578884147
zb.A0G0P030L_sj.2015,113.0,A0G0P030L,2015,1578884147
zb.A0G0P030L_sj.2014,106.0,A0G0P030L,2014,1578884147
zb.A0G0P030L_sj.2013,102.0,A0G0P030L,2013,1578884147
zb.A0G0P030L_sj.2012,101.0,A0G0P030L,2012,1578884147
zb.A0G0P030L_sj.2011,98.0,A0G0P030L,2011,1578884147
zb.A0G0P030L_sj.2010,95.0,A0G0P030L,2010,1578884147
zb.A0G0P030L_sj.2009,80.0,A0G0P030L,2009,1578884147
zb.A0G0P030M_sj.2018,91.0,A0G0P030M,2018,1578884147
zb.A0G0P030M_sj.2017,89.0,A0G0P030M,2017,1578884147
zb.A0G0P030M_sj.2016,65.0,A0G0P030M,2016,1578884147
zb.A0G0P030M_sj.2015,59.0,A0G0P030M,2015,1578884147
zb.A0G0P030M_sj.2014,59.0,A0G0P030M,2014,1578884147
zb.A0G0P030M_sj.2013,59.0,A0G0P030M,2013,1578884147
zb.A0G0P030M_sj.2012,56.0,A0G0P030M,2012,1578884147
zb.A0G0P030M_sj.2011,53.0,A0G0P030M,2011,1578884147
zb.A0G0P030M_sj.2010,46.0,A0G0P030M,2010,1578884147
zb.A0G0P030M_sj.2009,45.0,A0G0P030M,2009,1578884147
zb.A0G0P030N_sj.2018,85.0,A0G0P030N,2018,1578884147
zb.A0G0P030N_sj.2017,84.0,A0G0P030N,2017,1578884147
zb.A0G0P030N_sj.2016,78.0,A0G0P030N,2016,1578884147
zb.A0G0P030N_sj.2015,75.0,A0G0P030N,2015,1578884147
zb.A0G0P030N_sj.2014,68.0,A0G0P030N,2014,1578884147
zb.A0G0P030N_sj.2013,66.0,A0G0P030N,2013,1578884147
zb.A0G0P030N_sj.2012,63.0,A0G0P030N,2012,1578884147
zb.A0G0P030N_sj.2011,59.0,A0G0P030N,2011,1578884147
zb.A0G0P030N_sj.2010,59.0,A0G0P030N,2010,1578884147
zb.A0G0P030N_sj.2009,57.0,A0G0P030N,2009,1578884147
zb.A0G0P030O_sj.2018,64.0,A0G0P030O,2018,1578884147
zb.A0G0P030O_sj.2017,63.0,A0G0P030O,2017,1578884147
zb.A0G0P030O_sj.2016,52.0,A0G0P030O,2016,1578884147
zb.A0G0P030O_sj.2015,47.0,A0G0P030O,2015,1578884147
zb.A0G0P030O_sj.2014,45.0,A0G0P030O,2014,1578884147
zb.A0G0P030O_sj.2013,44.0,A0G0P030O,2013,1578884147
zb.A0G0P030O_sj.2012,45.0,A0G0P030O,2012,1578884147
zb.A0G0P030O_sj.2011,41.0,A0G0P030O,2011,1578884147
zb.A0G0P030O_sj.2010,40.0,A0G0P030O,2010,1578884147
zb.A0G0P030O_sj.2009,39.0,A0G0P030O,2009,1578884147
zb.A0G0P030P_sj.2018,181.0,A0G0P030P,2018,1578884147
zb.A0G0P030P_sj.2017,172.0,A0G0P030P,2017,1578884147
zb.A0G0P030P_sj.2016,172.0,A0G0P030P,2016,1578884147
zb.A0G0P030P_sj.2015,174.0,A0G0P030P,2015,1578884147
zb.A0G0P030P_sj.2014,156.0,A0G0P030P,2014,1578884147
zb.A0G0P030P_sj.2013,156.0,A0G0P030P,2013,1578884147
zb.A0G0P030P_sj.2012,152.0,A0G0P030P,2012,1578884147
zb.A0G0P030P_sj.2011,150.0,A0G0P030P,2011,1578884147
zb.A0G0P030P_sj.2010,150.0,A0G0P030P,2010,1578884147
zb.A0G0P030P_sj.2009,148.0,A0G0P030P,2009,1578884147
zb.A0G0P030Q_sj.2018,59.0,A0G0P030Q,2018,1578884147
zb.A0G0P030Q_sj.2017,57.0,A0G0P030Q,2017,1578884147
zb.A0G0P030Q_sj.2016,57.0,A0G0P030Q,2016,1578884147
zb.A0G0P030Q_sj.2015,57.0,A0G0P030Q,2015,1578884147
zb.A0G0P030Q_sj.2014,53.0,A0G0P030Q,2014,1578884147
zb.A0G0P030Q_sj.2013,44.0,A0G0P030Q,2013,1578884147
zb.A0G0P030Q_sj.2012,41.0,A0G0P030Q,2012,1578884147
zb.A0G0P030Q_sj.2011,38.0,A0G0P030Q,2011,1578884147
zb.A0G0P030Q_sj.2010,38.0,A0G0P030Q,2010,1578884147
zb.A0G0P030Q_sj.2009,40.0,A0G0P030Q,2009,1578884147
zb.A0G0P030R_sj.2018,178.0,A0G0P030R,2018,1578884147
zb.A0G0P030R_sj.2017,171.0,A0G0P030R,2017,1578884147
zb.A0G0P030R_sj.2016,163.0,A0G0P030R,2016,1578884147
zb.A0G0P030R_sj.2015,157.0,A0G0P030R,2015,1578884147
zb.A0G0P030R_sj.2014,150.0,A0G0P030R,2014,1578884147
zb.A0G0P030R_sj.2013,146.0,A0G0P030R,2013,1578884147
zb.A0G0P030R_sj.2012,137.0,A0G0P030R,2012,1578884147
zb.A0G0P030R_sj.2011,129.0,A0G0P030R,2011,1578884147
zb.A0G0P030R_sj.2010,120.0,A0G0P030R,2010,1578884147
zb.A0G0P030R_sj.2009,108.0,A0G0P030R,2009,1578884147
zb.A0G0P030S_sj.2018,19.0,A0G0P030S,2018,1578884147
zb.A0G0P030S_sj.2017,19.0,A0G0P030S,2017,1578884147
zb.A0G0P030S_sj.2016,19.0,A0G0P030S,2016,1578884147
zb.A0G0P030S_sj.2015,19.0,A0G0P030S,2015,1578884147
zb.A0G0P030S_sj.2014,19.0,A0G0P030S,2014,1578884147
zb.A0G0P030S_sj.2013,19.0,A0G0P030S,2013,1578884147
zb.A0G0P030S_sj.2012,18.0,A0G0P030S,2012,1578884147
zb.A0G0P030S_sj.2011,18.0,A0G0P030S,2011,1578884147
zb.A0G0P030S_sj.2010,18.0,A0G0P030S,2010,1578884147
zb.A0G0P030S_sj.2009,17.0,A0G0P030S,2009,1578884147
zb.A0G0P030T_sj.2018,73.0,A0G0P030T,2018,1578884147
zb.A0G0P030T_sj.2017,73.0,A0G0P030T,2017,1578884147
zb.A0G0P030T_sj.2016,73.0,A0G0P030T,2016,1578884147
zb.A0G0P030T_sj.2015,71.0,A0G0P030T,2015,1578884147
zb.A0G0P030T_sj.2014,69.0,A0G0P030T,2014,1578884147
zb.A0G0P030T_sj.2013,66.0,A0G0P030T,2013,1578884147
zb.A0G0P030T_sj.2012,66.0,A0G0P030T,2012,1578884147
zb.A0G0P030T_sj.2011,65.0,A0G0P030T,2011,1578884147
zb.A0G0P030T_sj.2010,60.0,A0G0P030T,2010,1578884147
zb.A0G0P030T_sj.2009,58.0,A0G0P030T,2009,1578884147
zb.A0G0P030U_sj.2018,36.0,A0G0P030U,2018,1578884147
zb.A0G0P030U_sj.2017,36.0,A0G0P030U,2017,1578884147
zb.A0G0P030U_sj.2016,35.0,A0G0P030U,2016,1578884147
zb.A0G0P030U_sj.2015,33.0,A0G0P030U,2015,1578884147
zb.A0G0P030U_sj.2014,30.0,A0G0P030U,2014,1578884147
zb.A0G0P030U_sj.2013,30.0,A0G0P030U,2013,1578884147
zb.A0G0P030U_sj.2012,31.0,A0G0P030U,2012,1578884147
zb.A0G0P030U_sj.2011,31.0,A0G0P030U,2011,1578884147
zb.A0G0P030U_sj.2010,31.0,A0G0P030U,2010,1578884147
zb.A0G0P030U_sj.2009,30.0,A0G0P030U,2009,1578884147
zb.A0G0P030V_sj.2018,34.0,A0G0P030V,2018,1578884147
zb.A0G0P030V_sj.2017,33.0,A0G0P030V,2017,1578884147
zb.A0G0P030V_sj.2016,25.0,A0G0P030V,2016,1578884147
zb.A0G0P030V_sj.2015,15.0,A0G0P030V,2015,1578884147
zb.A0G0P030V_sj.2014,15.0,A0G0P030V,2014,1578884147
zb.A0G0P030V_sj.2013,10.0,A0G0P030V,2013,1578884147
zb.A0G0P030V_sj.2012,10.0,A0G0P030V,2012,1578884147
zb.A0G0P030V_sj.2011,10.0,A0G0P030V,2011,1578884147
zb.A0G0P030V_sj.2010,10.0,A0G0P030V,2010,1578884147
zb.A0G0P030V_sj.2009,10.0,A0G0P030V,2009,1578884147
zb.A0G0P030W_sj.2018,9.0,A0G0P030W,2018,1578884147
zb.A0G0P030W_sj.2017,9.0,A0G0P030W,2017,1578884147
zb.A0G0P030W_sj.2016,9.0,A0G0P030W,2016,1578884147
zb.A0G0P030W_sj.2015,9.0,A0G0P030W,2015,1578884147
zb.A0G0P030W_sj.2014,9.0,A0G0P030W,2014,1578884147
zb.A0G0P030W_sj.2013,9.0,A0G0P030W,2013,1578884147
zb.A0G0P030W_sj.2012,8.0,A0G0P030W,2012,1578884147
zb.A0G0P030W_sj.2011,8.0,A0G0P030W,2011,1578884147
zb.A0G0P030W_sj.2010,8.0,A0G0P030W,2010,1578884147
zb.A0G0P030W_sj.2009,7.0,A0G0P030W,2009,1578884147
zb.A0G0Q0201_sj.2018,11148.0,A0G0Q0201,2018,1578884149
zb.A0G0Q0201_sj.2017,12120.0,A0G0Q0201,2017,1578884149
zb.A0G0Q0201_sj.2016,13616.0,A0G0Q0201,2016,1578884149
zb.A0G0Q0201_sj.2015,14248.0,A0G0Q0201,2015,1578884149
zb.A0G0Q0201_sj.2014,14593.0,A0G0Q0201,2014,1578884149
zb.A0G0Q0201_sj.2013,14618.0,A0G0Q0201,2013,1578884149
zb.A0G0Q0201_sj.2012,14735.0,A0G0Q0201,2012,1578884149
zb.A0G0Q0201_sj.2011,14912.0,A0G0Q0201,2011,1578884149
zb.A0G0Q0201_sj.2010,14804.0,A0G0Q0201,2010,1578884149
zb.A0G0Q0201_sj.2009,14719.0,A0G0Q0201,2009,1578884149
zb.A0G0Q0202_sj.2018,1024.0,A0G0Q0202,2018,1578884149
